-0.939841932,-1.199701138,0.444210113,0.396735268,0.807325069,1.103595223,1.131451231,1.544424339,0.217527019,-0.265721539,-0.498176862,-0.505589035,-0.987799315,-0.937239606,-1.072031579,-1.000337787,-1.405280739,-1.14119378,-0.964427252,-0.769925825,-0.249980908,-0.352063361,-0.285336321,0
-0.905515968,-1.131515749,1.023330776,1.515637643,1.085098746,0.496391165,0.310947339,1.623932631,-0.474542926,0.230345657,0.729398113,0.841231414,-0.230835865,1.265841584,1.728715651,1.765142414,0.152361433,2.224252719,2.149384312,-0.515130078,1.036893221,-1.111447757,-1.235716004,1
-0.915016174,-1.128648252,0.738770623,0.090589566,-0.482489212,-0.55828476,-0.61103275,0.832114614,1.284813306,1.542837327,1.367536334,1.337408599,0.193092563,1.402568359,1.023935672,0.98235293,-0.93990692,0.296404872,0.39077689,-1.558422381,0.35087856,-1.476682938,-1.453469455,1
-1.000544784,-1.090997941,0.310241449,0.362856881,-0.137997696,-0.32530426,-0.450121665,1.373157209,0.012836895,0.577632592,0.65764243,0.730741973,-1.001276197,1.267376142,1.109305269,1.153136936,-1.23443141,0.71547436,0.896019396,-1.751273279,0.750644045,-1.771519705,-1.804143708,1
-0.982357317,-1.067140202,0.245848502,0.617630294,1.197558212,1.51946922,1.426867256,1.412500002,-0.525088782,-0.963456119,-1.109377625,-0.979466419,-1.136387402,-1.315389557,-1.357973181,-1.091382119,-0.907178261,-1.245125624,-0.714331265,-0.131784355,0.416076753,0.247494893,0.156504975,2
-1.009323637,-1.069322881,0.592379862,0.440755413,-0.120387012,-0.261215759,-0.328361622,0.719499505,0.433292709,0.947318642,0.925503404,0.93119027,0.099563596,1.424944997,1.137753947,1.096544659,-0.274914516,0.538206436,0.598490138,-0.977552893,0.410706478,-1.029554099,-1.043828886,1
-1.007054006,-1.085622372,0.151347005,0.2528969,0.922460307,1.205898761,1.23896429,0.880453984,-0.116786421,-0.794542029,-0.931109294,-0.918047809,-0.711100728,-1.586137725,-1.470039708,-1.358682562,-0.761475774,-1.094188505,-0.948605591,0.137217009,-0.288406764,0.443139779,0.469758296,2
-0.966761312,-1.087835434,-0.41425412,0.009184406,0.456522412,0.698707977,0.641415536,0.623452156,-0.817702947,-1.067358639,-1.12064266,-1.011022469,-1.260768546,-1.083118808,-1.078841964,-0.879959977,-0.791300173,-0.929586317,-0.549938938,-0.147986105,0.276730022,0.140543258,0.081453457,2
-1.030346146,-1.154921316,0.4494267,0.161505751,-0.415235464,-0.504806311,-0.541278855,1.054421591,0.609079104,1.070935391,0.983472412,0.961772431,-0.462149156,1.421839162,1.057452799,0.988061305,-1.121694041,0.347775505,0.380217355,-1.730266638,0.252114442,-1.644992088,-1.593683248,1
-0.927226074,1.366079526,2.30219036,1.000057368,0.758515506,0.511059411,0.205717766,1.20452086,2.839893988,2.347982031,2.196597179,2.324038696,2.069824411,0.732109781,0.853286887,1.163925942,-0.071191838,0.930060597,1.535643801,-0.439844088,1.731786425,-0.66490483,-0.943104857,1
-0.879447785,1.402553548,1.480737731,2.186245631,1.157197139,0.674007261,0.497920325,1.216969571,-0.675546309,0.782330403,1.096029408,1.175311906,0.863709808,2.815057118,2.559391318,2.477360109,1.672872635,1.82128676,1.818522329,0.042785348,0.968366513,-0.495770084,-0.64397999,1
-0.898491324,1.46873879,0.218015433,-0.478353536,-0.921756372,-0.947988954,-0.989845353,1.478501804,1.198192731,1.302823396,1.122138609,1.102068164,-1.246590875,1.004826631,0.693437592,0.684753238,-2.618678156,0.114757226,0.241056465,-2.849365192,0.318815101,-2.574684443,-2.48047767,1
-0.664494351,1.247467926,0.406129927,0.702053367,1.030899803,1.470619017,1.509115903,1.263849369,-0.35136751,-0.561328046,-0.878987653,-0.877020193,-0.746452427,-0.694330771,-1.141898925,-1.083485241,-0.589985959,-1.691042316,-1.414724177,-0.16855738,-0.341110197,0.345425265,0.387504755,2
-0.599257597,1.255812457,-0.202255558,0.062409299,0.394323886,0.557058083,0.423670049,0.990678844,-0.493165489,-0.707549586,-0.745236872,-0.590185035,-1.341158752,-0.79550255,-0.769046337,-0.499518083,-1.186442075,-0.626038592,-0.103743804,-0.647860952,0.72983152,-0.394228962,-0.504710296,2
-0.587059366,1.259858121,0.422741812,0.825759244,0.458178058,0.228563235,0.151139602,0.898508642,-0.519772742,0.084369571,0.279755323,0.327692014,-0.336057221,1.012120432,1.007430715,0.987143834,0.065261427,0.866966107,0.851051416,-0.462263749,0.431202657,-0.666401827,-0.705971107,1
-0.640003743,1.259449272,1.09673808,0.583446316,0.371753808,0.162438106,0.188539651,0.290200103,1.179336845,1.107237434,1.120770073,1.028031244,1.285910097,0.598696712,0.710327883,0.583621806,0.491079946,0.791062443,0.502805328,0.129623812,-0.164523844,-0.116309159,-0.079236361,1
-0.66210986,1.266740887,-0.500417835,-0.390683062,-0.054051249,0.525563173,0.302023935,0.490754294,-0.336269695,-0.630886636,-1.0615528,-0.808160022,-1.245599653,-0.873334737,-1.46887582,-0.987243014,-1.213323371,-2.206254859,-1.01137735,-0.631788077,1.255722882,0.083358572,-0.15189864,0
-0.597807681,1.318224552,0.163953171,0.457582238,-0.208285334,-0.298826836,-0.38788567,1.042374672,-0.424268939,0.452455388,0.463979292,0.517258765,-0.863990371,1.681292037,1.224466364,1.203846656,-0.666804542,0.348134102,0.52217155,-1.458453382,0.540930197,-1.402696203,-1.418727849,1
-0.598562838,1.327528534,0.504139664,1.186931317,0.693184736,0.459446832,0.337754706,1.4819922,-0.947694546,-0.05900665,0.162175781,0.253147601,-0.834757963,1.370904796,1.243078913,1.251072717,-0.152135699,0.878876419,0.976859467,-0.84039593,0.669737688,-1.007108863,-1.070223967,1
-0.648133656,1.33196169,-0.805182678,-1.487917815,-1.734306731,-1.721521011,-1.77009857,0.634370232,0.852356367,0.776279147,0.647153828,0.67107636,-1.840037218,0.379271117,0.235408069,0.307177612,-3.026885758,-0.020717051,0.190618296,-2.891356472,0.419700056,-2.572416511,-2.496847686,1
-0.654473154,1.308984144,0.129982183,0.298259524,0.02217933,-0.064323268,-0.101345998,0.855301004,-0.231749627,0.155019664,0.209505269,0.229924767,-0.715533781,0.712997934,0.593859375,0.573719239,-0.661689423,0.329037459,0.350679579,-0.956032287,0.220079742,-0.949042517,-0.933128585,1
-0.619067765,1.016496635,0.276215741,0.895768157,1.540856853,1.67694504,2.139117577,1.200568543,-0.917259821,-1.294923136,-1.218692995,-1.568828192,-0.868213905,-1.432597912,-1.144673005,-1.679917708,-0.22083961,-0.543063333,-1.782699726,0.539870306,-2.817259049,0.64065591,1.119382045,2
-0.592008653,1.023520577,-0.086686729,0.779139749,0.621569298,0.415283886,0.494269724,0.086100853,-1.431430065,-0.795392197,-0.481362835,-0.526187789,-0.216924067,0.496167665,0.637985288,0.441662531,1.044970609,0.775494441,0.330780813,0.675746279,-0.491765416,0.375282631,0.443223446,1
-0.529369391,1.026378435,1.062747192,0.689259941,1.181840241,1.336720117,1.533815638,1.369757015,0.941878885,0.179467388,0.004084054,-0.184483946,0.095143551,-1.093139371,-0.953394519,-1.136438647,-0.745705177,-0.608830593,-1.062894771,-0.102217872,-1.251145042,0.087326749,0.311622539,0
-0.636783919,1.03524701,0.442563447,0.888220999,0.499487387,0.255118505,0.252620752,1.029007586,-0.582645598,0.066765664,0.27834187,0.260571847,-0.445246359,1.072552639,1.06912522,0.9364048,-0.010539081,0.922482204,0.677563236,-0.56085902,-0.005903087,-0.770603362,-0.723823192,1
-0.616904017,1.079548224,1.949414617,1.219073631,0.773334405,0.450509271,0.310715774,1.411865881,1.801075656,1.845679837,1.843706482,1.84861825,1.338283083,1.259232523,1.310217388,1.335346318,-0.013902114,1.216821039,1.2780461,-0.659839381,0.775539939,-0.94516124,-1.03135524,1
-0.500005295,1.07934103,0.682198078,1.078559956,0.778016384,0.513413714,0.438968382,0.303594524,-0.426891289,0.094139614,0.318819492,0.358355331,0.669733546,0.886649217,0.979396882,0.952940121,1.208465744,0.99503892,0.925864013,0.620615044,0.391130466,0.261755676,0.174495516,1
-0.579295508,1.097108909,1.051414574,0.661803833,0.651599261,0.36710042,0.157987568,0.772683608,0.964438839,0.740457028,0.880529684,1.005436029,0.709964766,0.121719644,0.519426876,0.739815815,-0.015574801,1.072840779,1.372542339,-0.076458206,1.184644031,-0.382697268,-0.577280271,1
-0.522709392,-0.866839384,1.091227984,1.207774888,0.734958093,0.36529734,0.300229593,1.045743439,0.156262284,0.704678799,0.928279637,0.924440164,0.479080618,1.323219932,1.424959711,1.333563095,0.442026634,1.395786339,1.200574222,-0.286598535,0.348534928,-0.664773071,-0.689276729,1
-0.607457544,-0.864740881,2.452869411,1.044743401,1.474421474,1.673615114,1.964156391,1.367216434,3.05944283,1.777135962,1.304479124,0.95133022,2.116631526,-0.888555135,-0.893143097,-1.220189704,-0.214937547,-0.782292549,-1.470209347,0.2653992,-1.820588105,0.466016732,0.77229825,1
-0.613501436,-0.851846652,0.415594006,0.804123735,1.745454012,1.656577502,1.771447466,0.985134387,-0.498541315,-1.325323393,-1.038635676,-1.095961488,-0.43802603,-2.164194849,-1.264306855,-1.300789948,-0.078683664,0.310285074,-0.163281412,1.04266549,-0.799366335,0.838878505,0.935745201,2
-0.613501436,-0.851846652,0.415594006,0.804123735,1.745454012,1.656577502,1.771447466,0.985134387,-0.498541315,-1.325323393,-1.038635676,-1.095961488,-0.43802603,-2.164194849,-1.264306855,-1.300789948,-0.078683664,0.310285074,-0.163281412,1.04266549,-0.799366335,0.838878505,0.935745201,2
-0.617770799,-0.846225597,0.234486035,0.120260949,0.522858169,0.783480433,0.923056375,0.940247151,0.259413327,-0.245416305,-0.447308552,-0.551576976,-0.653580901,-0.958378186,-1.027923354,-1.11109413,-1.035486845,-1.000861659,-1.166543296,-0.429644907,-0.872968532,-0.089742962,0.075691314,0
-0.529571948,-0.821127704,0.033074867,0.176309938,0.621478507,0.910601452,1.007693763,0.855317405,-0.221802039,-0.630240778,-0.797126967,-0.844585486,-0.856284552,-1.053368859,-1.134296215,-1.147676044,-0.842666658,-1.110980526,-1.131761015,-0.209039769,-0.63649682,0.139273319,0.2477551,0
-0.526963631,-0.817699407,-0.303667068,-0.013682999,0.396912649,0.73233871,0.85934925,0.976378336,-0.566307945,-0.850127747,-1.023459737,-1.081188734,-1.473313623,-0.997396693,-1.169309521,-1.216635337,-1.280889216,-1.283677508,-1.337365168,-0.628187167,-0.795929945,-0.183891576,-0.027003962,0
-0.600642539,-0.780243142,-0.288489915,-0.000348533,0.46894673,0.77869649,0.834950433,0.809541845,-0.558518011,-0.907544054,-1.048418129,-1.043361949,-1.274878294,-1.137745919,-1.219848672,-1.163316317,-1.045702967,-1.187065882,-1.066396987,-0.346520512,-0.388860375,0.0389741,0.107984352,2
-0.600642539,-0.780243142,-0.288489915,-0.000348533,0.46894673,0.77869649,0.834950433,0.809541845,-0.558518011,-0.907544054,-1.048418129,-1.043361949,-1.274878294,-1.137745919,-1.219848672,-1.163316317,-1.045702967,-1.187065882,-1.066396987,-0.346520512,-0.388860375,0.0389741,0.107984352,2
-0.610513132,-0.764928985,0.237068953,0.684032694,1.147506594,1.411553024,1.365722234,1.3253317,-0.649779768,-0.921127501,-1.02053606,-0.93558424,-1.056975418,-1.023343822,-1.07920961,-0.909921208,-0.696104904,-1.023974615,-0.680176776,-0.093920525,0.153177771,0.216429268,0.175500257,0
